episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_RL_Agent_3_total_reward,agent_RL_Agent_3_mean_reward,agent_RL_Agent_3_std_reward,agent_RL_Agent_3_clip_rate,agent_RL_Agent_3_action_entropy,agent_RL_Agent_3_greedy_entropy,agent_RL_Agent_3_mean_bid_price,agent_RL_Agent_3_mean_bid_qty_mw,agent_RL_Agent_4_total_reward,agent_RL_Agent_4_mean_reward,agent_RL_Agent_4_std_reward,agent_RL_Agent_4_clip_rate,agent_RL_Agent_4_action_entropy,agent_RL_Agent_4_greedy_entropy,agent_RL_Agent_4_mean_bid_price,agent_RL_Agent_4_mean_bid_qty_mw,agent_RL_Agent_5_total_reward,agent_RL_Agent_5_mean_reward,agent_RL_Agent_5_std_reward,agent_RL_Agent_5_clip_rate,agent_RL_Agent_5_action_entropy,agent_RL_Agent_5_greedy_entropy,agent_RL_Agent_5_mean_bid_price,agent_RL_Agent_5_mean_bid_qty_mw,agent_RL_Agent_6_total_reward,agent_RL_Agent_6_mean_reward,agent_RL_Agent_6_std_reward,agent_RL_Agent_6_clip_rate,agent_RL_Agent_6_action_entropy,agent_RL_Agent_6_greedy_entropy,agent_RL_Agent_6_mean_bid_price,agent_RL_Agent_6_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
67,335,30.157026059045247,21.396734462200683,-5.69,169.3209141929475,46202.119402985074,0.6663403193828479,81510.22273140114,243.31409770567504,456.0299211284466,0.0,0.7156,0.7156,38.18030970149253,20.419776119402986,142374.83107393805,424.9994957430987,665.7817898624302,0.0,0.662,0.662,20.127962686567166,24.300373134328357,152538.2120165713,455.33794631812333,775.9117675861207,0.0,0.7065,0.7065,37.203848880597015,28.18097014925373,140834.92439361557,420.40275938392705,805.8921172329764,0.0,0.6791,0.6791,36.94587126865671,21.44589552238806,89534.90146046014,267.2683625685377,444.2391546181172,0.0,0.6615,0.6615,34.762936567164175,23.21828358208955,109012.96610433175,325.4118391174082,598.7767729477674,0.0,0.6415,0.6415,30.65048320895522,24.39365671641791,116903.5272466794,348.9657529751624,594.3346164912789,0.0,0.7031,0.7031,44.28531343283582,27.229477611940297,191148.5077169313,570.5925603490487,1006.9509943256652,0.0,-0.0,33.685,46.875,114667.40167373943,342.2907512648938,707.0726085648654,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
68,335,29.133916662287078,20.14182835009305,-5.69,159.24088211892746,46272.81791044776,0.674394166967452,77206.56454111694,230.46735683915503,381.2501632703952,0.0,0.7206,0.7206,38.11947388059701,20.28917910447761,137703.8157702753,411.05616647843374,620.2123870184228,0.0,0.671,0.671,20.257679104477614,24.41231343283582,145693.8463499369,434.9070040296624,717.9317684635733,0.0,0.7091,0.7091,37.97881529850746,27.919776119402986,133006.46188669768,397.03421458715724,799.4117060211619,0.0,0.6823,0.6823,38.50855037313433,21.371268656716417,90179.3602351835,269.19212010502537,434.18254914579626,0.0,0.6667,0.6667,35.386593283582094,23.08768656716418,102773.1950139529,306.7856567580684,585.5769441404341,0.0,0.6508,0.6508,30.521749999999997,24.207089552238806,111947.70356922597,334.172249460376,556.9210311642216,0.0,0.7076,0.7076,41.76645895522389,27.39738805970149,176390.94081630284,526.54012183971,931.9072968493275,0.0,-0.0,33.685,46.875,109438.8027302186,326.6829932245331,616.2546733223226,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
69,335,31.438011083409457,24.25795846433331,-5.69,220.05620751530537,46516.68059701493,0.6630687988331532,84924.48633287483,253.50592935186518,429.9616704360095,0.0,0.7199,0.7199,37.61733582089552,20.307835820895523,155274.75041642587,463.50671766097275,788.7476752759278,0.0,0.6749,0.6749,19.86082462686567,24.31902985074627,164686.18519422098,491.60055281857007,873.099233826207,0.0,0.7188,0.7188,34.65788432835821,28.21828358208955,156574.7084743574,467.38718947569373,1034.031776580737,0.0,0.6809,0.6809,36.093957089552234,21.166044776119403,100799.79251180113,300.8949030203019,526.5622513984498,0.0,0.6709,0.6709,36.73558768656717,22.509328358208954,120431.52408131506,359.4970868098957,755.9906813885927,0.0,0.6489,0.6489,30.502972014925373,23.90858208955224,127436.47123694717,380.40737682670795,686.95459619228,0.0,0.7078,0.7078,41.817613805970154,27.975746268656717,204529.21854739956,610.5349807385062,1153.0144477450463,0.0,-0.0,33.685,46.875,114459.48051166849,341.6700910796074,625.10911536489,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
70,335,31.96822584873714,24.503637150319143,-3.8442427913741506,207.4645511038222,46802.99402985074,0.659413377314211,89305.40693948208,266.58330429696144,437.64700527312283,0.0,0.7229,0.7229,37.36411753731343,20.15858208955224,163839.9162298715,489.0743768055866,805.6917583912175,0.0,0.6826,0.6826,20.05626119402985,24.542910447761194,164772.39019414416,491.8578811765497,878.8032385641402,0.0,0.7233,0.7233,35.326089552238805,27.919776119402986,163939.39900135316,489.37134030254674,1053.2410800774012,0.0,0.6869,0.6869,34.64961567164179,21.35261194029851,102914.0735972813,307.20618984263075,538.4892155009167,0.0,0.6726,0.6726,34.17439552238806,21.96828358208955,122335.3872709713,365.1802605103621,776.2053824508112,0.0,0.6561,0.6561,30.72060074626866,23.57276119402985,132199.1705759099,394.6243897788355,688.6596614649286,0.0,0.7139,0.7139,38.01245149253731,27.509328358208954,214418.6361942573,640.0556304306187,1170.530496620498,0.0,-0.0,33.685,46.875,113587.53319400872,339.06726326569765,630.2573590539436,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
71,335,30.911027478900415,24.858056418552188,-5.69,219.82091753762012,46761.880597014926,0.6687076614051783,84279.1280333617,251.57948666675136,445.48339586899704,0.0,0.7207,0.7207,38.99856902985075,20.083955223880597,152175.80814371453,454.2561437125807,814.7361256276042,0.0,0.6761,0.6761,20.24781156716418,24.169776119402986,153043.09757471096,456.8450673871969,900.831271428778,0.0,0.7237,0.7237,36.37104664179105,27.565298507462686,153050.58769693226,456.8674259609918,1067.8690458458884,0.0,0.6881,0.6881,34.822567164179105,21.09141791044776,93506.06962133113,279.12259588457056,534.576811030903,0.0,0.6683,0.6683,31.696884328358205,21.613805970149254,111982.52159521327,334.27618386630826,785.6289902011183,0.0,0.6536,0.6536,31.77276119402985,23.330223880597014,119952.0701380601,358.0658810091346,693.011909212168,0.0,0.7152,0.7152,36.99067723880597,27.416044776119403,195040.2859013977,582.2098086608887,1183.9357361836535,0.0,-0.0,33.685,46.875,98978.54972326708,295.4583573828868,595.2397633745315,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
72,335,31.602384896723752,23.94792153660217,-4.095225691723605,213.37448139030994,46522.21791044776,0.6633388957516003,83764.1473402101,250.0422308662988,423.9048716950714,0.0,0.7146,0.7146,40.12183208955223,19.598880597014926,162625.44468524907,485.4490886126838,795.7612395946921,0.0,0.6758,0.6758,19.902313432835818,24.486940298507463,155128.27737737872,463.06948470859317,860.7184484139054,0.0,0.7188,0.7188,37.16001865671642,27.042910447761194,153414.7795393871,457.9545657892152,1036.0483478689391,0.0,0.6833,0.6833,38.05078171641791,20.419776119402986,102687.74120648956,306.5305707656405,526.3842550989517,0.0,0.6692,0.6692,34.21962500000001,21.557835820895523,117346.40133526569,350.2877651798976,761.8620586206789,0.0,0.6528,0.6528,29.510694029850747,23.42350746268657,135785.90733000904,405.3310666567434,699.8574242965063,0.0,0.7081,0.7081,36.918921641791044,28.42350746268657,201915.16119827828,602.7318244724725,1149.3543002194408,0.0,-0.0,33.685,46.875,107671.82518389719,321.40843338476776,582.9008999873032,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
73,335,31.783708264463694,23.606436723136806,-5.69,218.24513884218058,46625.64179104478,0.6642535188579399,79868.33748355207,238.41294771209573,420.25829944467813,0.0,0.7102,0.7102,42.222348880597025,19.132462686567163,158837.2847201748,474.14114841843224,791.4324442406429,0.0,0.6663,0.6663,20.04656156716418,24.263059701492537,150799.30364075827,450.14717504703964,864.9759218664899,0.0,0.7136,0.7136,39.100333955223874,26.688432835820894,152657.82888256083,455.69501158973384,1025.7945470250393,0.0,0.6848,0.6848,36.97672014925374,20.550373134328357,105608.03884207542,315.24787714052366,529.9978124639433,0.0,0.6655,0.6655,32.045233208955224,21.93097014925373,116637.23624576391,348.1708544649669,756.9307665936259,0.0,0.6465,0.6465,27.082580223880598,23.479477611940297,135335.6299785211,403.9869551597644,689.0137952631061,0.0,0.7088,0.7088,36.98467537313433,28.55410447761194,192380.14797372808,574.269098429039,1148.5925163478516,0.0,-0.0,33.685,46.875,103895.89160326928,310.1369898605053,578.8155260690964,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
74,335,30.675320171079218,22.336840910596084,-5.69,218.1841982149668,47094.9223880597,0.6741163881190835,73731.77547346702,220.09485215960302,415.6481176587527,0.0,0.7169,0.7169,43.15264179104477,19.03917910447761,142646.18366831588,425.8095034875101,749.4668870844379,0.0,0.67,0.67,20.154401119402984,24.35634328358209,139675.26678961836,416.9410948943831,808.655201020761,0.0,0.7138,0.7138,40.707936567164175,26.40858208955224,135431.65680840562,404.2736024131511,969.576965300298,0.0,0.6932,0.6932,36.90270149253732,20.457089552238806,96759.85770224596,288.83539612610736,499.2971606375875,0.0,0.6687,0.6687,33.50003917910448,21.520522388059703,102244.26395699728,305.2067580805889,715.9770251305384,0.0,0.6552,0.6552,26.8414328358209,23.348880597014926,118759.01782423543,354.5045308186132,641.7743109457195,0.0,0.7142,0.7142,34.4369328358209,28.125,160294.43359246582,478.49084654467407,1085.6005458754657,0.0,-0.0,33.685,46.875,92804.13332500981,277.02726365674573,521.8605955177103,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
75,335,31.001663395276264,21.228853505945015,-3.6238544013661524,223.3227778516611,47375.35820895522,0.6699869314725876,72819.6573693227,217.372111550217,387.80267036550407,0.0,0.7149,0.7149,44.49283395522387,19.020522388059703,145859.248956386,435.40074315339103,704.2594370983524,0.0,0.6709,0.6709,19.974151119402986,24.449626865671643,140106.17339285268,418.2273832622468,792.7439288849512,0.0,0.7143,0.7143,39.520966417910444,26.651119402985074,124694.23773470013,372.22160517820936,871.834767894644,0.0,0.6843,0.6843,33.15786380597015,20.270522388059703,94118.35046282534,280.9502998890309,473.97912993963257,0.0,0.6732,0.6732,33.905690298507466,20.848880597014926,97177.38404079656,290.0817434053629,651.3326094445729,0.0,0.6492,0.6492,26.62634701492537,22.82649253731343,120369.91874885806,359.3131902950987,609.6871288537122,0.0,0.7118,0.7118,33.890544776119405,28.08768656716418,176078.73995841847,525.6081789803536,1042.55295281344,0.0,-0.0,33.685,46.875,100476.14600568447,299.9287940468193,523.8601283310035,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
76,335,32.54246603423895,21.300030114648095,-5.060147045236955,219.20399807405167,47525.14328358209,0.6590771244682273,80818.47108896196,241.24916742973718,402.7441263642296,0.0,0.7197,0.7197,43.95731902985075,18.684701492537314,156480.25013028854,467.10522426951803,721.3899465867845,0.0,0.6814,0.6814,20.212781716417908,24.35634328358209,152892.37272102095,456.3951424508088,802.3571973342173,0.0,0.7204,0.7204,38.69840298507463,27.136194029850746,139969.29819187667,417.8188005727662,901.5658545481133,0.0,0.6963,0.6963,32.68988619402986,20.848880597014926,103099.07851888073,307.7584433399425,485.98402237848984,0.0,0.6738,0.6738,33.52579664179105,20.32649253731343,110934.9906098851,331.1492257011496,671.3259073858137,0.0,0.6586,0.6586,26.52051865671642,22.919776119402986,129494.7689319065,386.55154905046714,620.8021039064679,0.0,0.7244,0.7244,31.251763059701496,27.32276119402985,194102.41395370063,579.410190906569,1067.0608531223802,0.0,-0.0,33.685,46.875,118272.51714557098,353.05228998677904,528.047801505162,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
77,335,33.251577622579546,20.516339201045096,-4.270999471018855,209.30612355657382,47901.2776119403,0.6533948366598158,79770.77519850204,238.12171701045386,391.70138415597427,0.0,0.7174,0.7174,42.87515671641791,18.722014925373134,157908.9389149871,471.3699669104093,706.9056948165436,0.0,0.6664,0.6664,20.39994776119403,23.871268656716417,152812.8298580469,456.1577010687967,771.2548258740535,0.0,0.7135,0.7135,38.76327052238806,27.17350746268657,145319.97435294188,433.790968217737,886.260942430799,0.0,0.6965,0.6965,30.94585447761194,20.830223880597014,107648.32594509753,321.3382864032762,479.6600636012949,0.0,0.6649,0.6649,34.27082835820896,19.617537313432837,117350.611629844,350.30033322341495,660.4665213139095,0.0,0.6504,0.6504,26.634113805970152,22.975746268656717,132758.9999177651,396.29552214258234,608.0887477084754,0.0,0.7161,0.7161,29.813354477611945,26.96828358208955,200362.97732786468,598.0984397846706,1045.8140289397923,0.0,-0.0,33.685,46.875,120127.95088262418,358.5908981570871,537.3779669660973,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
78,335,35.271817489490516,23.582647025650296,-5.69,217.4795644876555,48403.17910447761,0.641771398164717,93056.01971155123,277.77916331806335,430.71328303154195,0.0,0.7217,0.7217,42.25068656716418,18.833955223880597,174966.72466746304,522.288730350636,811.021600484232,0.0,0.6705,0.6705,20.817151119402983,24.07649253731343,177776.66344951082,530.6766073119726,901.4992368768205,0.0,0.7123,0.7123,39.84470335820896,27.192164179104477,158847.46967549785,474.17155127014286,1002.3641891431115,0.0,0.6991,0.6991,30.959904850746273,20.867537313432837,114915.72672528033,343.03202007546366,526.5707428914651,0.0,0.657,0.657,34.06382649253731,18.796641791044777,136251.11656278733,406.7197509336935,760.043615230616,0.0,0.6501,0.6501,28.423611940298514,23.08768656716418,146882.10501120723,438.4540448095738,690.3591625426174,0.0,0.7152,0.7152,27.300050373134333,26.240671641791046,223638.7941043528,667.5784898637397,1207.1226896730557,0.0,-0.0,33.685,46.875,139630.75114307948,416.80821236740144,596.8043183619661,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
79,335,36.60589086983751,23.73098278764649,-1.9503576551323158,215.13806210174536,48892.40597014925,0.6325446139547342,102259.66882703855,305.25274276727924,444.7821117817509,0.0,0.7214,0.7214,40.47136380597015,19.00186567164179,186187.3283144037,555.7830695952349,833.7125976224893,0.0,0.6753,0.6753,21.186328358208957,24.449626865671643,189373.2949429613,565.293417740183,923.0059512414415,0.0,0.7087,0.7087,40.86986007462687,27.28544776119403,175643.8033466605,524.3098607363,1054.3956453086628,0.0,0.7066,0.7066,31.99215298507463,21.53917910447761,122567.01781317344,365.87169496469687,543.1194208238511,0.0,0.6519,0.6519,34.115748134328356,18.777985074626866,145063.37355140518,433.02499567583635,792.563028194267,0.0,0.6475,0.6475,31.070356343283578,23.348880597014926,152010.0226366779,453.7612616020236,700.7916017844212,0.0,0.7273,0.7273,26.963477611940295,25.438432835820894,247742.78795799462,739.530710322372,1232.7057642923407,0.0,-0.0,33.685,46.875,152755.16242976778,455.9855594918441,610.7841738501737,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
80,335,37.45804334585339,23.375538734798706,10.534276174895064,214.3018137509698,49235.44776119403,0.6273172134911713,103306.94564275048,308.3789422171656,448.84125497147227,0.0,0.7213,0.7213,38.18148507462687,18.55410447761194,185868.35956388427,554.8309240712963,832.1086195716563,0.0,0.6782,0.6782,21.715227611940296,24.82276119402985,201048.87296450528,600.1458894462844,925.5561890620999,0.0,0.7002,0.7002,40.27322388059701,27.69589552238806,180138.94221734154,537.7281857234076,1050.135644727474,0.0,0.706,0.706,31.9233078358209,22.042910447761194,126724.96183235782,378.283468156292,534.640454656028,0.0,0.6357,0.6357,33.82806902985074,18.199626865671643,149553.71931251945,446.4290128731924,796.9657410206179,0.0,0.6403,0.6403,32.098768656716416,23.386194029850746,158871.35119773832,474.24283939623376,706.1561488097431,0.0,0.7219,0.7219,23.518160447761193,25.083955223880597,258109.1187469991,770.4749813343257,1232.8278593272305,0.0,-0.0,33.685,46.875,158249.207372927,472.3856936505283,610.3388816431168,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
81,335,37.31342185750354,23.569345125965054,-2.560759804251342,216.6489518055025,49201.259701492534,0.6268348525392993,104505.74358566321,311.95744353929314,446.93584041875073,0.0,0.7137,0.7137,37.44945708955224,18.10634328358209,190338.70464798668,568.1752377551842,832.4024374864764,0.0,0.6759,0.6759,21.910082089552237,25.19589552238806,199954.7718537447,596.8799159813275,919.4932909281517,0.0,0.6835,0.6835,40.966182835820895,28.050373134328357,178727.20164210344,533.5140347525476,1046.5873086097517,0.0,0.6998,0.6998,30.597207089552246,22.229477611940297,125450.4739395525,374.4790266852313,536.8386987951618,0.0,0.6187,0.6187,33.57111567164179,17.882462686567163,152189.89145679786,454.29818345312793,795.583586031066,0.0,0.6267,0.6267,32.09350746268657,23.367537313432837,159394.81802563384,475.80542694219054,702.5236161512945,0.0,0.7123,0.7123,21.897740671641788,24.39365671641791,253281.65395617965,756.0646386751631,1235.1849547746137,0.0,-0.0,33.685,46.875,163501.40135281443,488.06388463526696,620.5393238891069,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
82,335,37.178082424946545,23.808299466112604,-1.1880745885656427,214.25199343382343,49070.96119402985,0.6267962938082101,104796.96775644968,312.8267694222379,470.3766790375711,0.0,0.716,0.716,34.953128731343284,18.367537313432837,191991.95937040437,573.110326478819,830.3844254952877,0.0,0.6866,0.6866,21.56310634328358,25.046641791044777,206019.2230582477,614.9827553977543,930.0975823720694,0.0,0.696,0.696,39.442511194029855,28.292910447761194,183804.89080639137,548.6713158399742,1044.1256083576277,0.0,0.7059,0.7059,29.58097014925373,22.34141791044776,123835.7131845299,369.6588453269549,534.5206361559233,0.0,0.6259,0.6259,34.382384328358214,17.957089552238806,147986.00477813283,441.74926799442636,791.6104796805558,0.0,0.6325,0.6325,31.900873134328357,23.330223880597014,164714.18903692265,491.68414637887355,721.0143752144188,0.0,0.7236,0.7236,23.45531902985075,24.561567164179106,262066.67054725182,782.2885687977666,1232.913031774514,0.0,-0.0,33.685,46.875,161993.1789020481,483.5617280658152,644.9537329391103,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
83,335,36.20564249169525,20.202247332014323,-3.579189191545658,165.04351273972608,48785.28358208955,0.6293056460022457,99400.64088695716,296.7183310058423,438.5773583568289,0.0,0.7206,0.7206,34.65453917910448,18.330223880597014,181413.28611943993,541.5321973714625,697.5857719604339,0.0,0.6875,0.6875,21.587923507462683,25.083955223880597,194016.52800891676,579.1538149519904,813.0935511555493,0.0,0.7007,0.7007,39.234143656716434,28.46082089552239,172755.15503751242,515.6870299627236,853.1833901686413,0.0,0.7117,0.7117,32.15549067164179,22.229477611940297,121074.83925036323,361.4174305980992,461.20379105019913,0.0,0.634,0.634,32.74444402985074,18.49813432835821,139759.670618927,417.19304662366267,654.0069606856581,0.0,0.6401,0.6401,31.94750373134328,23.759328358208954,154286.19992818177,460.5558206811396,616.1106163165558,0.0,0.7299,0.7299,25.68334514925373,24.449626865671643,246829.73884845685,736.8051905924085,1070.1366741957854,0.0,-0.0,33.685,46.875,161491.2440073635,482.06341494735375,657.7273242361726,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
84,335,34.93985742475242,20.09371642406646,0.6356591451014091,174.92751150490153,48498.8328358209,0.6369590744584485,91823.15327386225,274.09896499660374,425.1766875198974,0.0,0.7229,0.7229,36.74482835820895,18.18097014925373,169180.80409012604,505.0173256421673,679.2069018628564,0.0,0.6946,0.6946,21.611453358208955,24.542910447761194,184782.7200904603,551.5902092252546,798.7742970405045,0.0,0.7077,0.7077,37.85766417910448,28.49813432835821,161241.07356382787,481.3166375039638,798.8264026996685,0.0,0.717,0.717,33.66774440298507,22.26679104477612,113529.13663860556,338.89294518986736,444.2092516826952,0.0,0.6431,0.6431,32.20870149253731,19.28171641791045,131536.43931383453,392.64608750398367,619.2303872663028,0.0,0.6465,0.6465,31.05238246268656,23.85261194029851,144146.10124821597,430.28686939765964,597.3518933173384,0.0,0.7366,0.7366,28.450384328358208,24.617537313432837,238429.09675226826,711.7286470216964,1038.2053706107054,0.0,-0.0,33.685,46.875,155414.00144002092,463.9223923582714,657.4845979828425,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
85,335,35.18988538728474,20.28421098006045,-0.7107659399469322,168.03212053511695,48542.99402985074,0.6355352828487623,94664.44408015301,282.580430090009,419.9130501707245,0.0,0.7294,0.7294,35.08967723880597,18.367537313432837,171160.83162151626,510.9278555866157,687.0957360386398,0.0,0.7055,0.7055,21.29321082089552,24.580223880597014,188617.7707652663,563.038121687362,803.2715125700249,0.0,0.7186,0.7186,35.09025186567164,28.666044776119403,160814.83714735112,480.0442899920929,811.8787818109935,0.0,0.7161,0.7161,36.1394776119403,22.024253731343283,115368.46904380014,344.3834896829855,442.0886241014417,0.0,0.6571,0.6571,31.226070895522387,19.89738805970149,137760.2551361764,411.22464219754147,628.4359077188102,0.0,0.661,0.661,30.875630597014922,23.88992537313433,149044.28770952905,444.9083215209822,614.2202778830997,0.0,0.7402,0.7402,30.938020522388054,25.121268656716417,242763.22892042354,724.6663549863389,1046.0254828279,0.0,-0.0,33.685,46.875,155157.0889482158,463.1554893976591,648.6536408726333,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
