episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
156,335,27.71316351122679,13.949331059730145,-0.3325332485482537,100.98041820821418,62149.19104477612,0.6900986680050856,82601.78267404521,246.57248559416482,424.06460564403915,0.0,0.7188,0.7188,38.162930970149255,25.513059701492537,116783.64705677718,348.60790166202145,614.1305064417194,0.0,0.6775,0.6775,63.131664179104476,25.438432835820894,70441.63915962144,210.27354973021326,294.3945135072203,0.0,0.686,0.686,21.2006473880597,22.770522388059703,115730.10237645954,345.46299216853595,707.7380341825742,0.0,-0.0,33.685,46.875,49439.220740734774,147.57976340517843,362.4769585190104,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
157,335,27.676125453136493,13.407914700501735,0.2723908662935566,97.9868378607499,62217.73134328358,0.6907659614334716,80203.28533289944,239.41279203850578,399.5558309300074,0.0,0.7175,0.7175,38.40691977611941,25.60634328358209,114608.89751927034,342.1161119978219,592.5265757057933,0.0,0.6814,0.6814,60.8062947761194,26.184701492537314,68974.8107653113,205.89495750839194,291.15916123035663,0.0,0.688,0.688,21.48400186567164,22.975746268656717,117216.26481060093,349.89929794209235,682.2271977614845,0.0,-0.0,33.685,46.875,57306.12108477506,171.06304801425392,376.95476715807,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
158,335,27.573340994124695,12.361606365885619,5.283027996090465,80.83087761992768,62210.76119402985,0.6922598481140751,76366.18505745818,227.9587613655468,379.0928060063393,0.0,0.7195,0.7195,38.36430410447762,25.774253731343283,105652.98493420552,315.38204457971796,545.7960667089618,0.0,0.6814,0.6814,63.39182835820895,26.296641791044777,67610.22982358019,201.82158156292593,278.9683840166048,0.0,0.686,0.686,21.285300373134326,22.490671641791046,113662.32371261243,339.29051854511175,641.659104162707,0.0,-0.0,33.685,46.875,51366.051151331274,153.33149597412321,362.58388785146883,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
159,335,26.94796338937867,12.350722234508227,2.2046732502804396,79.27314133334109,62372.54328358209,0.6967594527488122,75630.65740649382,225.76315643729498,376.6877189599721,0.0,0.7207,0.7207,37.8265354477612,25.811567164179106,100508.3041997416,300.0247886559451,535.3994235445091,0.0,0.6796,0.6796,66.63934701492538,25.830223880597014,67780.14324096334,202.32878579392042,286.5766319306109,0.0,0.686,0.686,21.355371268656718,22.71455223880597,104668.20694611076,312.44240879436046,625.1003288566216,0.0,-0.0,33.685,46.875,48149.725812858094,143.73052481450176,356.30869867590263,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
160,335,26.379282628347855,12.132427361486307,4.4101983758949554,73.32324137170004,62652.04179104478,0.7007371978610634,72672.45356917675,216.93269722142315,368.9737811531854,0.0,0.7209,0.7209,37.65179477611941,25.942164179104477,96099.85019441375,286.8652244609366,501.316119518783,0.0,0.6766,0.6766,69.89611007462688,25.25186567164179,65248.03328336701,194.7702486070657,272.27419248400554,0.0,0.6826,0.6826,20.876313432835822,22.26679104477612,98785.61963757224,294.8824466793201,596.9458290406903,0.0,-0.0,33.685,46.875,43815.833327760316,130.7935323216726,301.31157046518996,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
161,335,26.21793433757001,12.008625396406227,2.1562680935575242,84.83023591990931,63106.63880597015,0.7025934201732684,74964.33711180721,223.77414063226033,388.44003388124685,0.0,0.7135,0.7135,36.138617537313436,26.632462686567163,90196.67257805564,269.2437987404646,494.485769771918,0.0,0.6711,0.6711,73.1979906716418,25.065298507462686,58960.216925125926,176.00064753768933,262.45086737328114,0.0,0.6766,0.6766,20.795412313432834,21.725746268656717,95171.9138303918,284.0952651653487,601.0307213659215,0.0,-0.0,33.685,46.875,38296.944916499284,114.31923855671428,309.10861049829737,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
162,335,25.581074502022467,11.902269176274539,0.136852581882291,80.83046949446346,63626.14029850746,0.7070771319096896,68943.63037940324,205.80188172956193,363.3896252297661,0.0,0.7116,0.7116,32.66447014925373,27.136194029850746,84949.353369235,253.58015931114926,491.43479388504744,0.0,0.6718,0.6718,78.01046268656718,25.009328358208954,56034.41181488258,167.266900939948,248.33665558549785,0.0,0.6738,0.6738,20.786819029850744,21.57649253731343,78585.87044259932,234.58468788835617,568.9728041834472,0.0,-0.0,33.685,46.875,30639.93838172138,91.46250263200412,281.3775603749927,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
163,335,25.957640474744437,11.810814645918466,3.4444290939065754,78.03511486356552,63955.22985074627,0.704542657927999,73837.5258763033,220.41052500389046,379.2436894875653,0.0,0.7039,0.7039,31.227833955223883,28.050373134328357,88008.60879504762,262.7122650598437,491.6289856769623,0.0,0.665,0.665,80.28805970149256,25.66231343283582,55894.28738540173,166.8486190609007,259.109015398919,0.0,0.6691,0.6691,20.77221082089552,21.46455223880597,83852.51864360014,250.30602580179146,581.6378054997517,0.0,-0.0,33.685,46.875,35144.821859265685,104.90991599780801,300.7642945436763,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
164,335,25.60047102738436,11.43428508399695,4.152481019626908,81.62760766519915,64101.73432835821,0.7078560222911703,69078.53884532282,206.20459356812782,367.21800398836336,0.0,0.704,0.704,32.232736940298516,27.975746268656717,82152.76282631981,245.23212783976064,474.1944040475038,0.0,0.6627,0.6627,81.16999999999999,25.71828358208955,52342.44836481506,156.246114521836,247.1749706109542,0.0,0.6696,0.6696,20.913404850746268,21.277985074626866,77398.2677377289,231.03960518725043,560.9211070878401,0.0,-0.0,33.685,46.875,23092.59014916016,68.93310492286615,236.47112925335745,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
165,335,25.666086144038964,11.192249013968606,2.132713192917132,78.27008911882673,64305.26865671642,0.707525641808478,67487.50471645774,201.45523795957536,358.089039486038,0.0,0.7029,0.7029,30.747097014925373,28.18097014925373,81274.47526259709,242.61037391820025,450.5759959064785,0.0,0.6603,0.6603,82.88181716417911,25.830223880597014,54520.307852778584,162.74718762023457,260.1718497372321,0.0,0.6684,0.6684,21.178787313432835,20.96082089552239,82250.65330971994,245.52433823796997,556.1457722262587,0.0,-0.0,33.685,46.875,32661.65913993961,97.49748996996898,271.6795545037989,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
166,335,24.72567517609433,11.574913208361346,4.050646764375225,75.17980926765499,64654.883582089555,0.7133195200385612,62223.77613935835,185.7426153413682,361.2982904492109,0.0,0.7012,0.7012,29.326027985074628,28.59141791044776,74508.27648670773,222.4127656319634,450.45845563299736,0.0,0.6596,0.6596,82.21579664179106,26.14738805970149,45742.30587365647,136.54419663778052,242.15446968562486,0.0,0.6703,0.6703,21.483598880597018,20.755597014925375,75758.96544880304,226.14616551881502,554.4037067900915,0.0,-0.0,33.685,46.875,21216.95344089328,63.33418937580084,241.20501107174223,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
167,335,25.90166960808287,11.957844581508493,2.1865449875064344,84.05590229244044,64482.14029850746,0.7053735888880376,75333.43329394903,224.87592028044486,412.4688411716524,0.0,0.6877,0.6877,29.576996268656718,28.94589552238806,88119.23124851822,263.04248133886034,487.9031588602498,0.0,0.6464,0.6464,84.29754664179106,26.688432835820894,48990.59171000222,146.24057226866336,236.79383453364835,0.0,0.6564,0.6564,21.549024253731346,20.065298507462686,85709.40524644681,255.84897088491584,598.1578676982521,0.0,-0.0,33.685,46.875,27967.94954229832,83.48641654417409,281.2737672411558,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
168,335,26.75871886397569,12.128775694560037,5.121408892555148,81.88378129454787,64304.253731343284,0.6995454926523386,76311.68388775994,227.7960713067461,415.0023837352825,0.0,0.706,0.706,33.60289925373135,28.050373134328357,95402.26200578435,284.7828716590577,517.6484058636397,0.0,0.6588,0.6588,79.59447574626866,27.17350746268657,51883.58745490284,154.87638046239653,241.48171163314805,0.0,0.6661,0.6661,21.648753731343284,20.065298507462686,93814.216167435,280.0424363207015,625.9057310429107,0.0,-0.0,33.685,46.875,45493.43377944225,135.80129486400673,355.45179097619894,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
169,335,26.651256622062597,12.090104344867255,3.836271719791858,80.8052141907799,63977.22388059701,0.7000336587441797,70067.41520289189,209.1564632922146,372.418122071967,0.0,0.719,0.719,37.678632462686565,27.098880597014926,97152.16896122794,290.0064745111282,527.010830825129,0.0,0.6642,0.6642,76.67599813432835,27.621268656716417,52756.1047058845,157.48090956980448,233.17928575850578,0.0,0.6741,0.6741,21.535912313432835,20.307835820895523,93091.85961861395,277.88614811526554,618.0774337017649,0.0,-0.0,33.685,46.875,44909.9902296108,134.0596723271964,362.2132816804907,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
170,335,26.953715989601967,11.148355210244315,6.990380283363251,89.61060139702754,63343.05970149254,0.6992180160761738,72378.15974081622,216.05420818154096,371.25251619377383,0.0,0.7225,0.7225,36.62582462686567,26.949626865671643,96244.83517736977,287.29801545483514,493.9662015491051,0.0,0.664,0.664,75.2954906716418,27.845149253731343,54921.18358392897,163.94383159381783,230.7700694193559,0.0,0.6759,0.6759,21.31861380597015,20.17723880597015,88041.53804899172,262.81056134027375,586.068452949044,0.0,-0.0,33.685,46.875,50089.544801790864,149.5210292590772,359.362949845143,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
171,335,26.55062542914235,11.258381765214072,5.704264766453569,82.47879723052023,62771.05970149254,0.7016012626803599,67610.56279557115,201.82257550916762,358.1749643883952,0.0,0.7235,0.7235,36.610082089552236,27.117537313432837,88382.34438041039,263.8278936728668,482.5417953734107,0.0,0.667,0.667,72.13875373134329,28.050373134328357,53321.71910399931,159.1693107582069,241.74283874199546,0.0,0.6788,0.6788,21.324296641791044,19.86007462686567,84679.62314752593,252.77499447022666,578.0782546759841,0.0,-0.0,33.685,46.875,44331.1266291239,132.33172128096686,343.77385520744565,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
172,335,27.19003782878968,10.827947027189833,5.709603194691557,86.1475656100566,62321.82388059702,0.6981590394451352,71434.22408660268,213.23648981075428,365.41731362953846,0.0,0.7234,0.7234,36.46753917910448,26.986940298507463,91693.0241107064,273.710519733452,485.04295807397756,0.0,0.6617,0.6617,74.48058768656716,28.03171641791045,60606.24616949847,180.91416767014468,239.23660314855186,0.0,0.6812,0.6812,21.620983208955224,20.32649253731343,83202.26152193185,248.36495976696077,576.4818434507126,0.0,-0.0,33.685,46.875,42954.26956661546,128.22170019885212,331.75049364637584,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
173,335,27.61432308886187,11.027999599170979,4.58665542468235,85.646779246716,62012.33432835821,0.6944843483147677,74163.7293127676,221.3842666052764,367.1888168142849,0.0,0.7252,0.7252,36.66313246268657,27.061567164179106,95831.45225641073,286.0640365863007,484.1413283852028,0.0,0.6618,0.6618,73.01074253731342,28.013059701492537,62970.218285384435,187.97080085189384,245.67080735754058,0.0,0.683,0.683,21.267488805970146,20.382462686567163,97159.25355838242,290.0276225623356,593.5003994624508,0.0,-0.0,33.685,46.875,59740.25248863149,178.32911190636267,377.8071675416716,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
174,335,27.531738680483553,11.169569804849914,-0.22178860268102696,83.23919503042255,61862.03582089552,0.6948314856685102,80765.21364575754,241.09018998733595,383.6917555823692,0.0,0.7305,0.7305,37.494776119402985,27.005597014925375,96814.81276044289,288.99944107594894,491.9507048383573,0.0,0.6682,0.6682,65.29716791044775,28.628731343283583,61993.689894405674,185.05579072956917,245.4047620046284,0.0,0.6898,0.6898,21.668932835820893,20.886194029850746,95216.14330611398,284.2272934510865,594.4383018875707,0.0,-0.0,33.685,46.875,50888.202144746596,151.9050810290943,349.7020147295586,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
175,335,28.138491872590997,11.133496982197077,2.6433395672797477,90.09529728959087,61653.21492537313,0.6905931044457889,80145.86006685984,239.24137333390996,380.7599251651595,0.0,0.7321,0.7321,36.71722388059702,26.986940298507463,98814.40532657003,294.9683741091643,497.2700837519384,0.0,0.6664,0.6664,67.88927425373134,28.404850746268657,66990.71597426813,199.97228649035262,260.36418534362525,0.0,0.6936,0.6936,21.764727611940295,21.296641791044777,99403.85512556118,296.7279257479438,607.5368527496336,0.0,-0.0,33.685,46.875,64752.96339463875,193.29242804369775,388.8255770481327,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
176,335,27.186002093902538,11.10352446567263,5.908059351901337,77.69248314347415,61612.522388059704,0.6972633351587423,71413.37802445683,213.17426275957263,358.5959737488268,0.0,0.7309,0.7309,36.038970149253736,27.098880597014926,90937.15497478053,271.4541939545687,488.16600997120554,0.0,0.6669,0.6669,65.56607276119404,28.61007462686567,60550.785704493326,180.74861404326367,252.19032982155974,0.0,0.6951,0.6951,21.89591791044776,21.57649253731343,95437.47002995375,284.8879702386679,582.4112067966283,0.0,-0.0,33.685,46.875,54693.539546079766,163.26429715247693,374.1017196164024,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
177,335,27.102628858055855,11.417133829426582,4.37286879932307,81.68649690314719,61719.85373134328,0.6973942902441533,75709.12766132857,225.9973960039659,376.05587304651965,0.0,0.7264,0.7264,35.229341417910454,26.800373134328357,92764.05338141901,276.9076220340866,496.2941135851691,0.0,0.6639,0.6639,69.31014179104477,27.32276119402985,62456.11127667687,186.43615306470707,259.03450732693204,0.0,0.6915,0.6915,21.751216417910445,21.50186567164179,90789.41341764615,271.0131743810333,588.9264979504343,0.0,-0.0,33.685,46.875,62516.789101536706,186.61728090010956,387.31265285799225,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
178,335,27.152536156382478,11.251899042547642,3.209865991147833,85.10133839139435,61647.10447761194,0.6975210579855643,70617.56799122188,210.79871042155784,366.0032652108143,0.0,0.7294,0.7294,35.355205223880596,27.080223880597014,90057.20854072194,268.8274881812595,490.7504421654786,0.0,0.6651,0.6651,69.8718078358209,27.26679104477612,61529.08859877031,183.66892119035913,248.3177165508016,0.0,0.6975,0.6975,21.60816791044776,21.42723880597015,92768.93493406047,276.9221938330163,586.5738144326206,0.0,-0.0,33.685,46.875,62187.67490325613,185.63485045748098,367.80068283938834,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
179,335,27.142482733015463,11.166039438081757,5.408657763029196,82.35566290913081,61377.41791044776,0.6973912236537164,72272.39521933315,215.73849319203924,365.99606446649307,0.0,0.7264,0.7264,35.23333582089552,27.192164179104477,84623.46257082203,252.60735095767768,480.35213446244444,0.0,0.6632,0.6632,72.25173694029851,26.203358208955223,63830.33343470038,190.53830876029963,262.3533029246694,0.0,0.701,0.701,21.187985074626862,21.800373134328357,97243.43489435506,290.27891013240315,584.165680182073,0.0,-0.0,33.685,46.875,59315.122373951366,177.06006678791454,377.05191778677937,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
180,335,27.54441450199485,11.334561045689174,3.052967543259065,90.7978576542603,61177.96716417911,0.6946624430888113,78652.66280226475,234.78406806646194,379.8350067449779,0.0,0.7223,0.7223,35.13028171641791,26.85634328358209,90683.56855782503,270.6972195755971,487.76579870958375,0.0,0.6601,0.6601,70.95851865671644,26.371268656716417,67829.88254568297,202.4772613303969,267.6414258085856,0.0,0.6975,0.6975,21.100128731343283,21.613805970149254,98263.6351873523,293.3242841413501,596.9196685705747,0.0,-0.0,33.685,46.875,68458.51675810601,204.35378136748062,397.4926198427038,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
181,335,26.691121582292908,10.328006387311097,6.234709936702081,76.91453641340534,61392.071641791044,0.7012594512124571,64388.26239171251,192.20376833347018,330.6879798540998,0.0,0.723,0.723,34.92227798507463,26.725746268656717,82605.7590153559,246.5843552697191,436.5206719531519,0.0,0.6618,0.6618,67.41699813432837,26.296641791044777,59591.45822412355,177.88494992275685,254.13232537538693,0.0,0.6982,0.6982,21.024869402985072,21.632462686567163,86967.02875602666,259.6030709135124,537.1266470156668,0.0,-0.0,33.685,46.875,58753.12724805836,175.38246939718914,368.23183158041854,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
182,335,25.48972787139865,10.217461486681817,1.4317960919233297,58.64511369162011,61589.441791044774,0.7093001378436161,62979.4231775155,187.99827814183732,326.0356159676772,0.0,0.7142,0.7142,31.7863656716418,27.378731343283583,71153.34978409747,212.39805905700737,383.4826173890469,0.0,0.6569,0.6569,69.6221156716418,25.66231343283582,58063.62084954923,173.324241341938,249.72752627788836,0.0,0.6946,0.6946,20.886917910447764,21.763059701492537,80009.30250223223,238.8337388126335,497.82894500997924,0.0,-0.0,33.685,46.875,49400.660611051455,147.4646585404521,339.52150425951174,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
183,335,26.438789184985783,9.684825203366966,5.625959037192448,65.05612086638894,61922.934328358206,0.7037862473098419,64004.74706382042,191.0589464591654,325.9982074211441,0.0,0.6968,0.6968,27.929292910447764,28.10634328358209,72767.2548549364,217.2156861341385,408.97167237102684,0.0,0.6468,0.6468,74.95637313432835,24.89738805970149,55009.46740668305,164.20736539308373,229.1798902368788,0.0,0.6832,0.6832,21.06142723880597,21.595149253731343,81980.9665116803,244.71930301994118,510.96077791391684,0.0,-0.0,33.685,46.875,49250.01643664112,147.01497443773468,323.3849156158583,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
184,335,26.84921604331506,10.819605303761517,3.988246890596672,67.61875475930313,62432.85373134328,0.6990837370877303,75290.3972582221,224.74745450215553,368.69772592244834,0.0,0.6982,0.6982,28.84226305970149,28.330223880597014,81276.95255325368,242.61776881568264,434.32207155635575,0.0,0.6452,0.6452,78.73267164179104,24.692164179104477,62854.73308214195,187.62606890191628,272.72566127700026,0.0,0.6825,0.6825,21.073998134328356,21.81902985074627,92673.10800771548,276.63614330661335,551.1442814159791,0.0,-0.0,33.685,46.875,59765.60414536619,178.4047884936304,369.7874559183229,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
185,335,26.749656457801333,10.487330425297351,4.625268787735633,68.41499898995056,63024.98805970149,0.700374195852317,74631.05097947881,222.77925665516062,348.1541705819341,0.0,0.7062,0.7062,28.394126865671645,27.957089552238806,79167.65780931362,236.32136659496604,443.2404203750999,0.0,0.6505,0.6505,81.37337313432838,24.169776119402986,62326.84999240592,186.05029848479379,268.9756161480302,0.0,0.687,0.687,20.839457089552237,22.527985074626866,90395.97352731632,269.83872694721293,541.4385354867235,0.0,-0.0,33.685,46.875,54368.86884379948,162.29513087701338,350.9035822600536,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
186,335,26.684730577595804,11.10582859924072,3.915240440025447,79.09682263330944,63587.16119402985,0.7001201248837395,74129.51705221667,221.28214045437812,360.6130833838609,0.0,0.7118,0.7118,28.479884328358207,27.975746268656717,81442.31754787691,243.1113956653042,473.1909777737976,0.0,0.6585,0.6585,76.62572388059702,24.524253731343283,61417.294070754586,183.33520618135697,267.67724327026,0.0,0.6893,0.6893,20.782817164179104,22.21082089552239,92200.24806261496,275.22462108243275,565.2247630350246,0.0,-0.0,33.685,46.875,55862.3479009642,166.75327731631106,365.74769707849464,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
187,335,26.447626456370102,11.146373405195659,7.497159764792712,76.85536516582664,63977.81791044776,0.7017568475481492,74620.70400773513,222.74837017234367,370.7786927209554,0.0,0.7093,0.7093,28.693126865671648,28.06902985074627,86168.33117872885,257.2188990409817,475.8094688622788,0.0,0.6574,0.6574,79.68158582089555,24.598880597014926,57241.68954537666,170.87071506082586,257.6365280586878,0.0,0.6884,0.6884,20.985233208955226,22.042910447761194,98976.1171297208,295.45109590961437,570.9483973538884,0.0,-0.0,33.685,46.875,45826.108896038575,136.79435491354798,338.76667704962597,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
188,335,26.24551305492448,11.363623749225798,3.5117479549860633,77.67765277773901,64339.388059701494,0.7027924319904773,73367.26808023937,219.00677038877424,371.49206707485934,0.0,0.7017,0.7017,27.7867854477612,27.919776119402986,83093.82268977664,248.0412617605273,484.88244329935304,0.0,0.6525,0.6525,82.63074813432837,24.542910447761194,54220.01359921112,161.85078686331676,249.47704435498503,0.0,0.6808,0.6808,21.14092537313433,21.744402985074625,90973.80971344555,271.56361108491205,574.3113440877406,0.0,-0.0,33.685,46.875,41033.9864711808,122.48951185427103,323.1681669863748,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
189,335,26.07355255218738,11.34092181520021,4.3922074568470535,78.14035385067675,64854.522388059704,0.7041561085056893,71523.95142922526,213.504332624553,357.4922767485935,0.0,0.7025,0.7025,28.61353544776119,27.78917910447761,83713.66045050288,249.89152373284443,474.7663350129512,0.0,0.6575,0.6575,79.33716791044776,24.598880597014926,52327.23536971162,156.2007025961541,245.322372297367,0.0,0.6803,0.6803,21.148212686567167,21.57649253731343,89110.74404325843,266.00222102465204,568.0361050919603,0.0,-0.0,33.685,46.875,34715.4687225928,103.6282648435606,310.5503110936799,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
190,335,26.64483893061847,11.471562112451991,6.2754896752941836,74.98698642112107,65355.7671641791,0.699630261276788,77062.08283417876,230.03606816172763,375.23144364631287,0.0,0.6954,0.6954,28.71177985074627,27.807835820895523,88786.59580111678,265.0346143316919,491.51969149594925,0.0,0.6527,0.6527,80.14463619402986,24.41231343283582,55883.91508533554,166.81765697115085,253.16134658690885,0.0,0.6736,0.6736,21.295912313432837,21.46455223880597,101270.31376381195,302.2994440710805,587.3970544022841,0.0,-0.0,33.685,46.875,48468.55729774593,144.68226059028635,354.6882128659603,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
191,335,28.18390327906944,12.739866587447747,-1.4697314153740315,101.72642689412056,65542.77611940299,0.6882446650279629,87308.17888173899,260.62142949772834,416.64655009390765,0.0,0.7079,0.7079,28.83105223880597,27.65858208955224,109691.41604276944,327.43706281423715,577.9436922566737,0.0,0.6659,0.6659,76.27877425373134,25.550373134328357,65000.383392401076,194.03099520119724,298.43054396719015,0.0,0.6763,0.6763,21.519559701492533,21.50186567164179,116166.33984572098,346.76519356931635,672.9408346543659,0.0,-0.0,33.685,46.875,58555.228006780424,174.7917253933744,403.1169572625031,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
192,335,28.877750060697906,13.817876441836749,6.985602635854336,103.14020790534886,65651.90149253732,0.6822516975223821,94867.14553372061,283.18550905588245,436.9523057486447,0.0,0.7164,0.7164,30.172188432835824,27.229477611940297,125967.32399836021,376.02186268167225,636.6608167749438,0.0,0.6789,0.6789,71.85587873134328,26.222014925373134,69784.96878461774,208.31333965557533,318.84804546745596,0.0,0.6761,0.6761,21.747117537313432,22.32276119402985,128015.64142838215,382.13624306979744,725.8179171960287,0.0,-0.0,33.685,46.875,56128.57454026306,167.54798370227778,407.99990396437664,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
193,335,28.399551845072754,13.410340289469064,6.282748662485556,100.08523934669749,65981.22388059701,0.6861995058655536,93918.67633316957,280.35425771095396,419.691025753157,0.0,0.7219,0.7219,30.119302238805975,27.39738805970149,125147.06342680323,373.5733236620992,630.7661520007609,0.0,0.6852,0.6852,68.91147947761195,27.192164179104477,65049.67222991999,194.17812605946267,296.9104132656426,0.0,0.6745,0.6745,21.89482462686567,22.63992537313433,123820.06800392516,369.612143295299,705.3254516558618,0.0,-0.0,33.685,46.875,61106.99903221644,182.40895233497443,416.0301159751276,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
194,335,28.535363347503846,13.481351421107703,5.721338822493963,101.19923880756488,63412.60298507463,0.6851832005820772,89784.21923205315,268.0125947225467,432.1203120350365,0.0,0.7186,0.7186,30.660128731343285,27.26679104477612,122861.5120057785,366.75078210680147,632.0373217998014,0.0,0.6853,0.6853,70.86200746268656,26.42723880597015,65782.24448550852,196.36490891196573,303.3307510256209,0.0,0.669,0.669,21.531255597014926,22.957089552238806,123569.62937333019,368.86456529352296,712.302325074784,0.0,-0.0,33.685,46.875,55644.16063142751,166.10197203411198,409.5726864668529,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
195,335,28.56801427444359,13.717898758411588,5.817720471911057,97.26935252604937,58760.570149253734,0.6843963509056784,84516.26870364114,252.28736926460041,415.7593537263276,0.0,0.7101,0.7101,30.818151119402987,27.453358208955223,109883.91332783534,328.0116815756279,617.9410050893304,0.0,0.6776,0.6776,73.73494029850747,26.166044776119403,63869.44536789139,190.6550607996758,311.11415942533125,0.0,0.6595,0.6595,21.538279850746267,22.919776119402986,115423.36018743116,344.54734384307807,694.6780748296871,0.0,-0.0,33.685,46.875,52988.928760801355,158.17590674866076,392.62809155173164,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
196,335,30.161715296172233,14.175856049582771,9.33143145332085,108.67731564743065,54029.85373134328,0.673463144505626,82978.85297242334,247.69806857439804,406.6131397841838,0.0,0.7097,0.7097,30.607427238805975,26.986940298507463,108110.1031422027,322.71672579762003,606.9458713587183,0.0,0.6761,0.6761,75.66984141791045,26.595149253731343,60544.382277007375,180.72949933435038,297.5196126284903,0.0,0.6553,0.6553,21.702669776119404,23.03171641791045,108357.4080425184,323.4549493806519,677.7443716146812,0.0,-0.0,33.685,46.875,47921.67098391255,143.04976413108224,371.0998564274547,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
197,335,31.32840508685321,24.064563708143723,6.596390197815799,260.67432322052895,49307.22686567164,0.6720775387464806,71173.81618691803,212.45915279677024,398.3131799492275,0.0,0.7121,0.7121,30.473720149253733,27.005597014925375,92936.86596896037,277.4234805043593,597.1350818845725,0.0,0.6781,0.6781,74.48723320895523,27.39738805970149,55053.407647150685,164.33853029000204,305.1786937163226,0.0,0.652,0.652,21.98706529850746,23.46082089552239,101413.69517467599,302.7274482826149,665.8094608662826,0.0,-0.0,33.685,46.875,38246.5835375039,114.1689060821012,347.7721312174087,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
