base_profile_id,deviation_profile_id,agent_id,from_policy_id,to_policy_id,from_policy_kind,to_policy_kind,gain_mean,gain_se,gain_lcb,epsilon,decision_rule,is_profitable
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,0,learned_agent_0,learned_agent_0__quantity_up_1,learned,perturbation,14014.556788561884,13.135840244079729,13988.810541683488,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,0,learned_agent_0,learned_agent_0__quantity_down_1,learned,perturbation,-14387.379532506819,13.27747220208897,-14413.403378022913,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1,1,learned_agent_1__price_down_1,learned_agent_1,perturbation,learned,-8339.145603545743,43.96905022483634,-8425.324941986422,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:cost_plus_agent_1,1,learned_agent_1__price_down_1,cost_plus_agent_1,perturbation,baseline,90798.89413578076,125.22101760247979,90553.4609412799,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:hist_quantile_agent_1,1,learned_agent_1__price_down_1,hist_quantile_agent_1,perturbation,baseline,21717.616650815206,112.36983190053596,21497.371780290156,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1__price_up_1,1,learned_agent_1__price_down_1,learned_agent_1__price_up_1,perturbation,perturbation,-20868.345836080985,56.55100925560267,-20979.185814221968,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_up_1,perturbation,perturbation,5158.975768721608,53.314571480434324,5054.479208619957,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_down_1,perturbation,perturbation,-21538.11131916583,36.214623747228934,-21609.091981710397,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,cost_plus_agent_0,learned,baseline,90919.21765459258,179.74959893855768,90566.908440673,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,hist_quantile_agent_0,learned,baseline,21849.453821148712,142.7845387127477,21569.596125271728,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,learned_agent_0__price_up_1,learned,perturbation,-12109.661579415359,78.0240167110918,-12262.588652169099,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,learned_agent_0__price_down_1,learned,perturbation,14435.301272075325,94.37444335124113,14250.327363106893,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,learned_agent_0__quantity_up_1,learned,perturbation,14014.217756651473,13.430771008689495,13987.893445474441,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0,learned_agent_0__quantity_down_1,learned,perturbation,-14388.719739025477,13.235484781433197,-14414.661289197085,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1,1,learned_agent_1__quantity_up_1,learned_agent_1,perturbation,learned,-13498.121372267353,11.848502360754173,-13521.344436894431,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:cost_plus_agent_1,1,learned_agent_1__quantity_up_1,cost_plus_agent_1,perturbation,baseline,85639.91836705916,144.31036095252628,85357.07005959221,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_up_1,hist_quantile_agent_1,perturbation,baseline,16558.640882093598,135.64557969536762,16292.775545890678,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_up_1,learned_agent_1__price_up_1,perturbation,perturbation,-26027.321604802593,78.97758612813887,-26182.117673613746,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_up_1,learned_agent_1__price_down_1,perturbation,perturbation,-5158.975768721608,53.314571480434324,-5263.472328823259,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,1,learned_agent_1__quantity_up_1,learned_agent_1__quantity_down_1,perturbation,perturbation,-26697.087087887438,23.480292094090174,-26743.108460391853,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,cost_plus_agent_0,learned,baseline,90932.2472639103,180.54507537636536,90578.37891617263,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,hist_quantile_agent_0,learned,baseline,21859.526003946754,143.66015128100352,21577.952107435987,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,learned_agent_0__price_up_1,learned,perturbation,-12109.696880262192,78.02941158717132,-12262.634526973048,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,learned_agent_0__price_down_1,learned,perturbation,14435.66190394665,94.35696800864307,14250.72224664971,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,learned_agent_0__quantity_up_1,learned,perturbation,14013.972130508831,12.967683395599725,13988.555471053456,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0,learned_agent_0__quantity_down_1,learned,perturbation,-14359.16070419591,13.236109182347345,-14385.103478193312,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1,1,learned_agent_1__quantity_down_1,learned_agent_1,perturbation,learned,13198.965715620086,11.665498596954066,13176.101338370057,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:cost_plus_agent_1,1,learned_agent_1__quantity_down_1,cost_plus_agent_1,perturbation,baseline,112337.0054549466,133.48355873407866,112075.37767982781,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_down_1,hist_quantile_agent_1,perturbation,baseline,43255.72796998103,121.75237418238449,43017.09331658356,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_up_1,perturbation,perturbation,669.7654830848437,66.85060852324825,538.7382903792771,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_down_1,perturbation,perturbation,21538.11131916583,36.214623747228934,21467.130656621262,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__quantity_up_1,perturbation,perturbation,26697.087087887438,23.480292094090174,26651.06571538302,0.0,conservative,True
a0:cost_plus_agent_0|a1:learned_agent_1,a0:learned_agent_0|a1:learned_agent_1,0,cost_plus_agent_0,learned_agent_0,baseline,learned,-90927.62958273996,180.12042242709342,-91280.66561069706,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:hist_quantile_agent_0|a1:learned_agent_1,0,cost_plus_agent_0,hist_quantile_agent_0,baseline,baseline,-69072.13057659048,111.7710516879456,-69291.20183789886,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1,0,cost_plus_agent_0,learned_agent_0__price_up_1,baseline,perturbation,-103037.2911621553,141.49698334674795,-103314.62524951494,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1,0,cost_plus_agent_0,learned_agent_0__price_down_1,baseline,perturbation,-76492.13202970453,111.78868066616774,-76711.23784381022,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1,0,cost_plus_agent_0,learned_agent_0__quantity_up_1,baseline,perturbation,-76911.51928171978,188.06595530134402,-77280.12855411042,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,0,cost_plus_agent_0,learned_agent_0__quantity_down_1,baseline,perturbation,-105315.0061482215,171.15374885184633,-105650.46749597111,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:cost_plus_agent_1,1,learned_agent_1,cost_plus_agent_1,learned,baseline,98958.63083211453,142.23962379188433,98679.84116948245,0.0,conservative,True
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,1,learned_agent_1,hist_quantile_agent_1,learned,baseline,29920.43448222817,124.73949352569309,29675.945074917814,0.0,conservative,True
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,1,learned_agent_1,learned_agent_1__price_up_1,learned,perturbation,-12528.112531722216,70.92186164231516,-12667.119380541153,0.0,conservative,False
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,1,learned_agent_1,learned_agent_1__price_down_1,learned,perturbation,8255.657765385124,44.28299925198085,8168.863086851241,0.0,conservative,True
